Line count,Response time,current time,app id
702,3.787,Konnichiwa from hello-edge-node-e1zri in edge-node,3
703,3.474,Konnichiwa from hello-edge-node-e1zri in edge-node,6
704,3.4250000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
705,3.9389999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
706,3.4610000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
707,3.649,Konnichiwa from hello-edge-node-e1zri in edge-node,6
708,3.489,Konnichiwa from hello-edge-node-e1zri in edge-node,3
709,3.736,Konnichiwa from hello-edge-node-e1zri in edge-node,10
710,2.9810000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
711,4.333,Konnichiwa from hello-edge-node-e1zri in edge-node,10
712,3.552,Konnichiwa from hello-edge-node-e1zri in edge-node,6
713,3.438,Konnichiwa from hello-edge-node-e1zri in edge-node,10
714,3.61,Konnichiwa from hello-edge-node-e1zri in edge-node,3
715,3.994,Konnichiwa from hello-edge-node-e1zri in edge-node,6
716,3.371,Konnichiwa from hello-edge-node-e1zri in edge-node,10
717,3.657,Konnichiwa from hello-edge-node-e1zri in edge-node,10
718,3.3040000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
719,4.637,Konnichiwa from hello-edge-node-e1zri in edge-node,10
720,4.226999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
721,4.076,Konnichiwa from hello-edge-node-e1zri in edge-node,6
722,4.383,Konnichiwa from hello-edge-node-e1zri in edge-node,10
723,3.581,Konnichiwa from hello-edge-node-e1zri in edge-node,3
724,3.303,Konnichiwa from hello-edge-node-e1zri in edge-node,6
725,3.385,Konnichiwa from hello-edge-node-e1zri in edge-node,10
726,4.231999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
727,3.755,Konnichiwa from hello-edge-node-e1zri in edge-node,6
728,3.316,Konnichiwa from hello-edge-node-e1zri in edge-node,10
729,3.578,Konnichiwa from hello-edge-node-e1zri in edge-node,3
730,3.492,Konnichiwa from hello-edge-node-e1zri in edge-node,10
731,3.76,Konnichiwa from hello-edge-node-e1zri in edge-node,6
732,3.767,Konnichiwa from hello-edge-node-e1zri in edge-node,3
733,3.385,Konnichiwa from hello-edge-node-e1zri in edge-node,10
734,3.431,Konnichiwa from hello-edge-node-e1zri in edge-node,6
735,3.7840000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
736,3.3400000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
737,4.0280000000000005,Konnichiwa from hello-edge-node-e1zri in edge-node,3
738,5.059,Konnichiwa from hello-edge-node-e1zri in edge-node,10
739,3.528,Konnichiwa from hello-edge-node-e1zri in edge-node,6
740,3.415,Konnichiwa from hello-edge-node-e1zri in edge-node,3
741,3.77,Konnichiwa from hello-edge-node-e1zri in edge-node,6
742,4.159000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,3
743,3.597,Konnichiwa from hello-edge-node-e1zri in edge-node,6
744,3.9230000000000005,Konnichiwa from hello-edge-node-e1zri in edge-node,3
745,3.622,Konnichiwa from hello-edge-node-e1zri in edge-node,10
746,3.372,Konnichiwa from hello-edge-node-e1zri in edge-node,3
747,3.175,Konnichiwa from hello-edge-node-e1zri in edge-node,6
748,3.518,Konnichiwa from hello-edge-node-e1zri in edge-node,3
749,3.3249999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
750,3.375,Konnichiwa from hello-edge-node-e1zri in edge-node,3
751,3.657,Konnichiwa from hello-edge-node-e1zri in edge-node,6
752,3.351,Konnichiwa from hello-edge-node-e1zri in edge-node,3
753,3.925,Konnichiwa from hello-edge-node-e1zri in edge-node,10
754,3.402,Konnichiwa from hello-edge-node-e1zri in edge-node,3
755,3.266,Konnichiwa from hello-edge-node-e1zri in edge-node,6
756,3.579,Konnichiwa from hello-edge-node-e1zri in edge-node,6
757,3.862,Konnichiwa from hello-edge-node-e1zri in edge-node,6
758,3.438,Konnichiwa from hello-edge-node-e1zri in edge-node,10
759,3.383,Konnichiwa from hello-edge-node-e1zri in edge-node,6
760,4.225,Konnichiwa from hello-edge-node-e1zri in edge-node,3
761,3.2929999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
762,3.464,Konnichiwa from hello-edge-node-e1zri in edge-node,6
763,4.148,Konnichiwa from hello-edge-node-e1zri in edge-node,10
764,3.65,Konnichiwa from hello-edge-node-e1zri in edge-node,6
765,3.3,Konnichiwa from hello-edge-node-e1zri in edge-node,6
766,3.741,Konnichiwa from hello-edge-node-e1zri in edge-node,10
767,3.699,Konnichiwa from hello-edge-node-e1zri in edge-node,3
768,3.296,Konnichiwa from hello-edge-node-e1zri in edge-node,6
769,3.542,Konnichiwa from hello-edge-node-e1zri in edge-node,3
770,3.552,Konnichiwa from hello-edge-node-e1zri in edge-node,6
771,3.436,Konnichiwa from hello-edge-node-e1zri in edge-node,10
772,4.133,Konnichiwa from hello-edge-node-e1zri in edge-node,3
773,3.7840000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
774,3.386,Konnichiwa from hello-edge-node-e1zri in edge-node,10
775,3.7039999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
776,3.725,Konnichiwa from hello-edge-node-e1zri in edge-node,6
777,3.876,Konnichiwa from hello-edge-node-e1zri in edge-node,10
778,3.942,Konnichiwa from hello-edge-node-e1zri in edge-node,3
779,3.803,Konnichiwa from hello-edge-node-e1zri in edge-node,6
780,3.822,Konnichiwa from hello-edge-node-e1zri in edge-node,3
781,3.269,Konnichiwa from hello-edge-node-e1zri in edge-node,6
782,4.254,Konnichiwa from hello-edge-node-e1zri in edge-node,10
783,4.184,Konnichiwa from hello-edge-node-e1zri in edge-node,3
784,3.6670000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
785,3.8600000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
786,3.7100000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,3
787,3.742,Konnichiwa from hello-edge-node-e1zri in edge-node,6
788,3.594,Konnichiwa from hello-edge-node-e1zri in edge-node,10
789,3.63,Konnichiwa from hello-edge-node-e1zri in edge-node,3
790,4.266,Konnichiwa from hello-edge-node-e1zri in edge-node,6
791,3.679,Konnichiwa from hello-edge-node-e1zri in edge-node,10
792,4.4479999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,3
793,4.534,Konnichiwa from hello-edge-node-e1zri in edge-node,10
794,3.8890000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,3
795,3.4589999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,10
796,3.666,Konnichiwa from hello-edge-node-e1zri in edge-node,3
797,3.9839999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,6
798,3.276,Konnichiwa from hello-edge-node-e1zri in edge-node,10
799,3.834,Konnichiwa from hello-edge-node-e1zri in edge-node,3
800,3.576,Konnichiwa from hello-edge-node-e1zri in edge-node,10
801,3.975,Konnichiwa from hello-edge-node-e1zri in edge-node,3
802,3.8440000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
803,3.238,Konnichiwa from hello-edge-node-e1zri in edge-node,3
804,3.569,Konnichiwa from hello-edge-node-e1zri in edge-node,6
805,3.447,Konnichiwa from hello-edge-node-e1zri in edge-node,3
806,3.37,Konnichiwa from hello-edge-node-e1zri in edge-node,6
807,3.316,Konnichiwa from hello-edge-node-e1zri in edge-node,10
808,3.213,Konnichiwa from hello-edge-node-e1zri in edge-node,3
809,4.397,Konnichiwa from hello-edge-node-e1zri in edge-node,6
810,4.05,Konnichiwa from hello-edge-node-e1zri in edge-node,3
811,4.6690000000000005,Konnichiwa from hello-edge-node-e1zri in edge-node,10
812,3.4160000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,6
813,3.955,Konnichiwa from hello-edge-node-e1zri in edge-node,3
814,3.611,Konnichiwa from hello-edge-node-e1zri in edge-node,6
815,3.283,Konnichiwa from hello-edge-node-e1zri in edge-node,10
816,4.283,Konnichiwa from hello-edge-node-e1zri in edge-node,3
817,3.78,Konnichiwa from hello-edge-node-e1zri in edge-node,6
818,3.271,Konnichiwa from hello-edge-node-e1zri in edge-node,3
819,4.129,Konnichiwa from hello-edge-node-e1zri in edge-node,10
820,3.438,Konnichiwa from hello-edge-node-e1zri in edge-node,3
821,3.671,Konnichiwa from hello-edge-node-e1zri in edge-node,6
822,4.074999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,10
823,3.671,Konnichiwa from hello-edge-node-e1zri in edge-node,3
824,3.877,Konnichiwa from hello-edge-node-e1zri in edge-node,6
825,3.3800000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
826,4.383,Konnichiwa from hello-edge-node-e1zri in edge-node,6
827,4.347,Konnichiwa from hello-edge-node-e1zri in edge-node,10
828,4.065,Konnichiwa from hello-edge-node-e1zri in edge-node,3
829,4.405,Konnichiwa from hello-edge-node-e1zri in edge-node,6
830,3.3930000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,6
831,3.464,Konnichiwa from hello-edge-node-e1zri in edge-node,10
832,4.832999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
833,3.548,Konnichiwa from hello-edge-node-e1zri in edge-node,6
834,3.711,Konnichiwa from hello-edge-node-e1zri in edge-node,6
835,3.423,Konnichiwa from hello-edge-node-e1zri in edge-node,10
836,3.434,Konnichiwa from hello-edge-node-e1zri in edge-node,3
837,3.4450000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
838,4.863,Konnichiwa from hello-edge-node-e1zri in edge-node,3
839,3.65,Konnichiwa from hello-edge-node-e1zri in edge-node,10
840,3.75,Konnichiwa from hello-edge-node-e1zri in edge-node,3
841,3.378,Konnichiwa from hello-edge-node-e1zri in edge-node,6
842,3.366,Konnichiwa from hello-edge-node-e1zri in edge-node,10
843,4.316000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,3
844,4.63,Konnichiwa from hello-edge-node-e1zri in edge-node,10
845,3.577,Konnichiwa from hello-edge-node-e1zri in edge-node,3
846,4.149,Konnichiwa from hello-edge-node-e1zri in edge-node,6
847,3.605,Konnichiwa from hello-edge-node-e1zri in edge-node,10
848,3.642,Konnichiwa from hello-edge-node-e1zri in edge-node,3
849,4.473000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,10
850,4.0169999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,3
851,4.841,Konnichiwa from hello-edge-node-e1zri in edge-node,6
852,4.199,Konnichiwa from hello-edge-node-e1zri in edge-node,10
853,4.492999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
854,3.76,Konnichiwa from hello-edge-node-e1zri in edge-node,10
855,3.813,Konnichiwa from hello-edge-node-e1zri in edge-node,3
856,3.35,Konnichiwa from hello-edge-node-e1zri in edge-node,6
857,3.3379999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,10
858,4.081,Konnichiwa from hello-edge-node-e1zri in edge-node,3
859,3.614,Konnichiwa from hello-edge-node-e1zri in edge-node,10
860,3.199,Konnichiwa from hello-edge-node-e1zri in edge-node,3
861,3.851,Konnichiwa from hello-edge-node-e1zri in edge-node,10
862,3.5149999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
863,3.9760000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,6
864,4.087999999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,3
865,3.4299999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
866,3.4949999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
867,3.349,Konnichiwa from hello-edge-node-e1zri in edge-node,3
868,3.473,Konnichiwa from hello-edge-node-e1zri in edge-node,10
869,3.5620000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
870,3.507,Konnichiwa from hello-edge-node-e1zri in edge-node,3
871,3.449,Konnichiwa from hello-edge-node-e1zri in edge-node,3
872,3.873,Konnichiwa from hello-edge-node-e1zri in edge-node,10
873,3.778,Konnichiwa from hello-edge-node-e1zri in edge-node,6
874,4.201,Konnichiwa from hello-edge-node-e1zri in edge-node,3
875,3.7239999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,10
876,3.379,Konnichiwa from hello-edge-node-e1zri in edge-node,6
877,4.175,Konnichiwa from hello-edge-node-e1zri in edge-node,3
878,3.749,Konnichiwa from hello-edge-node-e1zri in edge-node,10
879,3.448,Konnichiwa from hello-edge-node-e1zri in edge-node,3
880,3.3409999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
881,3.8089999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
882,3.263,Konnichiwa from hello-edge-node-e1zri in edge-node,3
883,3.7169999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,10
884,3.508,Konnichiwa from hello-edge-node-e1zri in edge-node,6
885,3.375,Konnichiwa from hello-edge-node-e1zri in edge-node,3
886,3.525,Konnichiwa from hello-edge-node-e1zri in edge-node,3
887,3.561,Konnichiwa from hello-edge-node-e1zri in edge-node,10
888,3.5,Konnichiwa from hello-edge-node-e1zri in edge-node,6
889,3.441,Konnichiwa from hello-edge-node-e1zri in edge-node,3
890,3.431,Konnichiwa from hello-edge-node-e1zri in edge-node,3
891,3.348,Konnichiwa from hello-edge-node-e1zri in edge-node,10
892,6.369,Konnichiwa from hello-edge-node-e1zri in edge-node,6
893,3.886,Konnichiwa from hello-edge-node-e1zri in edge-node,3
894,3.386,Konnichiwa from hello-edge-node-e1zri in edge-node,3
895,4.016,Konnichiwa from hello-edge-node-e1zri in edge-node,10
896,3.315,Konnichiwa from hello-edge-node-e1zri in edge-node,3
897,3.544,Konnichiwa from hello-edge-node-e1zri in edge-node,6
898,3.645,Konnichiwa from hello-edge-node-e1zri in edge-node,6
899,3.5820000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
900,3.444,Konnichiwa from hello-edge-node-e1zri in edge-node,6
901,3.483,Konnichiwa from hello-edge-node-e1zri in edge-node,10
902,3.783,Konnichiwa from hello-edge-node-e1zri in edge-node,3
903,3.5,Konnichiwa from hello-edge-node-e1zri in edge-node,6
904,3.999,Konnichiwa from hello-edge-node-e1zri in edge-node,10
905,3.94,Konnichiwa from hello-edge-node-e1zri in edge-node,6
906,3.356,Konnichiwa from hello-edge-node-e1zri in edge-node,10
907,3.669,Konnichiwa from hello-edge-node-e1zri in edge-node,3
908,3.457,Konnichiwa from hello-edge-node-e1zri in edge-node,6
909,4.314,Konnichiwa from hello-edge-node-e1zri in edge-node,6
910,3.589,Konnichiwa from hello-edge-node-e1zri in edge-node,3
911,3.353,Konnichiwa from hello-edge-node-e1zri in edge-node,6
912,3.5149999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
913,3.4589999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
914,3.326,Konnichiwa from hello-edge-node-e1zri in edge-node,3
915,3.7880000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
916,3.3649999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,10
917,3.9639999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,6
918,3.8249999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
919,3.6380000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
920,3.3960000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,10
921,3.777,Konnichiwa from hello-edge-node-e1zri in edge-node,3
922,3.6310000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,6
923,3.381,Konnichiwa from hello-edge-node-e1zri in edge-node,3
924,3.434,Konnichiwa from hello-edge-node-e1zri in edge-node,6
925,3.6879999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
926,3.614,Konnichiwa from hello-edge-node-e1zri in edge-node,10
927,3.271,Konnichiwa from hello-edge-node-e1zri in edge-node,6
928,3.4250000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
929,3.5829999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
930,3.606,Konnichiwa from hello-edge-node-e1zri in edge-node,3
931,4.274,Konnichiwa from hello-edge-node-e1zri in edge-node,10
932,3.243,Konnichiwa from hello-edge-node-e1zri in edge-node,3
933,3.934,Konnichiwa from hello-edge-node-e1zri in edge-node,6
934,3.362,Konnichiwa from hello-edge-node-e1zri in edge-node,3
935,3.78,Konnichiwa from hello-edge-node-e1zri in edge-node,6
936,3.436,Konnichiwa from hello-edge-node-e1zri in edge-node,3
937,3.867,Konnichiwa from hello-edge-node-e1zri in edge-node,10
938,3.682,Konnichiwa from hello-edge-node-e1zri in edge-node,6
939,3.702,Konnichiwa from hello-edge-node-e1zri in edge-node,3
940,3.814,Konnichiwa from hello-edge-node-e1zri in edge-node,6
941,4.19,Konnichiwa from hello-edge-node-e1zri in edge-node,3
942,3.412,Konnichiwa from hello-edge-node-e1zri in edge-node,10
943,3.383,Konnichiwa from hello-edge-node-e1zri in edge-node,3
944,3.797,Konnichiwa from hello-edge-node-e1zri in edge-node,6
945,3.7889999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
946,4.17,Konnichiwa from hello-edge-node-e1zri in edge-node,10
947,3.413,Konnichiwa from hello-edge-node-e1zri in edge-node,3
948,4.438,Konnichiwa from hello-edge-node-e1zri in edge-node,6
949,3.311,Konnichiwa from hello-edge-node-e1zri in edge-node,10
950,4.204000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,10
951,3.388,Konnichiwa from hello-edge-node-e1zri in edge-node,10
952,4.038,Konnichiwa from hello-edge-node-e1zri in edge-node,3
953,3.4859999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,6
954,3.8600000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
955,3.776,Konnichiwa from hello-edge-node-e1zri in edge-node,10
956,3.864,Konnichiwa from hello-edge-node-e1zri in edge-node,6
957,3.234,Konnichiwa from hello-edge-node-e1zri in edge-node,3
958,3.52,Konnichiwa from hello-edge-node-e1zri in edge-node,10
959,3.353,Konnichiwa from hello-edge-node-e1zri in edge-node,6
960,5.076,Konnichiwa from hello-edge-node-e1zri in edge-node,3
961,3.558,Konnichiwa from hello-edge-node-e1zri in edge-node,10
962,3.3040000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
963,3.388,Konnichiwa from hello-edge-node-e1zri in edge-node,6
964,3.3739999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
965,3.568,Konnichiwa from hello-edge-node-e1zri in edge-node,6
966,3.7520000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,10
967,4.283,Konnichiwa from hello-edge-node-e1zri in edge-node,10
968,3.507,Konnichiwa from hello-edge-node-e1zri in edge-node,3
969,3.283,Konnichiwa from hello-edge-node-e1zri in edge-node,6
970,3.388,Konnichiwa from hello-edge-node-e1zri in edge-node,10
971,3.5460000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
972,3.563,Konnichiwa from hello-edge-node-e1zri in edge-node,10
973,3.503,Konnichiwa from hello-edge-node-e1zri in edge-node,10
974,4.074000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,3
975,3.658,Konnichiwa from hello-edge-node-e1zri in edge-node,6
976,3.6719999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
977,3.487,Konnichiwa from hello-edge-node-e1zri in edge-node,6
978,3.378,Konnichiwa from hello-edge-node-e1zri in edge-node,10
979,3.568,Konnichiwa from hello-edge-node-e1zri in edge-node,10
980,3.589,Konnichiwa from hello-edge-node-e1zri in edge-node,3
981,3.285,Konnichiwa from hello-edge-node-e1zri in edge-node,6
982,3.781,Konnichiwa from hello-edge-node-e1zri in edge-node,3
983,3.274,Konnichiwa from hello-edge-node-e1zri in edge-node,6
984,3.548,Konnichiwa from hello-edge-node-e1zri in edge-node,3
985,3.505,Konnichiwa from hello-edge-node-e1zri in edge-node,10
986,3.478,Konnichiwa from hello-edge-node-e1zri in edge-node,3
987,3.974,Konnichiwa from hello-edge-node-e1zri in edge-node,6
988,3.387,Konnichiwa from hello-edge-node-e1zri in edge-node,3
989,3.69,Konnichiwa from hello-edge-node-e1zri in edge-node,6
990,3.915,Konnichiwa from hello-edge-node-e1zri in edge-node,3
991,3.512,Konnichiwa from hello-edge-node-e1zri in edge-node,10
992,4.162,Konnichiwa from hello-edge-node-e1zri in edge-node,3
993,3.402,Konnichiwa from hello-edge-node-e1zri in edge-node,6
994,3.594,Konnichiwa from hello-edge-node-e1zri in edge-node,10
995,3.812,Konnichiwa from hello-edge-node-e1zri in edge-node,3
996,3.8649999999999998,Konnichiwa from hello-edge-node-e1zri in edge-node,10
997,3.732,Konnichiwa from hello-edge-node-e1zri in edge-node,6
998,4.055,Konnichiwa from hello-edge-node-e1zri in edge-node,10
999,3.7680000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1000,3.527,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1001,3.637,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1002,3.3890000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1003,3.712,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1004,3.4299999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1005,3.702,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1006,3.433,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1007,3.2390000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1008,3.605,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1009,4.934,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1010,3.595,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1011,3.796,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1012,3.78,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1013,3.541,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1014,3.559,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1015,4.208,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1016,3.653,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1017,3.698,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1018,3.9029999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1019,3.73,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1020,3.513,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1021,3.591,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1022,3.46,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1023,4.082,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1024,3.68,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1025,3.27,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1026,3.317,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1027,4.139,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1028,3.401,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1029,3.799,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1030,3.474,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1031,4.257000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1032,3.8539999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1033,3.372,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1034,3.3960000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1035,3.664,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1036,3.319,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1037,4.041,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1038,4.685,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1039,3.7590000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1040,3.33,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1041,3.641,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1042,3.52,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1043,3.476,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1044,3.258,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1045,3.585,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1046,3.68,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1047,3.779,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1048,3.472,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1049,3.433,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1050,3.4259999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1051,3.5,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1052,4.13,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1053,4.599,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1054,3.4520000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1055,3.639,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1056,4.309,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1057,3.694,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1058,5.055,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1059,4.059,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1060,3.478,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1061,3.509,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1062,3.4610000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1063,3.299,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1064,3.7100000000000004,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1065,3.179,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1066,5.409,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1067,4.044,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1068,3.258,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1069,3.385,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1070,3.492,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1071,3.815,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1072,19.563,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1073,3.7840000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1074,3.282,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1075,3.7680000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1076,3.3,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1077,3.898,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1078,3.617,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1079,3.9459999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1080,3.743,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1081,3.5669999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1082,3.7520000000000002,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1083,3.284,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1084,3.884,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1085,3.6670000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1086,3.386,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1087,3.384,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1088,3.454,Konnichiwa from hello-edge-node-e1zri in edge-node,3
1089,3.386,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1090,3.403,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1091,3.263,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1092,4.0569999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1093,3.191,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1094,3.3089999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
1095,3.684,Konnichiwa from hello-edge-node-e1zri in edge-node,6
1096,3.235,Konnichiwa from hello-edge-node-e1zri in edge-node,10
