Line count,Response time,current time,app id
246,83.405,Konnichiwa from hello-edge-node-e1zri in edge-node,4
247,71.866,Konnichiwa from hello-edge-node-e1zri in edge-node,4
248,68.929,Konnichiwa from hello-edge-node-e1zri in edge-node,4
249,71.01599999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
250,83.302,Konnichiwa from hello-edge-node-e1zri in edge-node,4
251,82.274,Konnichiwa from hello-edge-node-e1zri in edge-node,4
252,68.897,Konnichiwa from hello-edge-node-e1zri in edge-node,4
253,83.85900000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
254,73.381,Konnichiwa from hello-edge-node-e1zri in edge-node,4
255,66.21499999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
256,84.94,Konnichiwa from hello-edge-node-e1zri in edge-node,4
257,75.708,Konnichiwa from hello-edge-node-e1zri in edge-node,4
258,78.366,Konnichiwa from hello-edge-node-e1zri in edge-node,4
259,82.214,Konnichiwa from hello-edge-node-e1zri in edge-node,4
260,74.985,Konnichiwa from hello-edge-node-e1zri in edge-node,4
261,74.303,Konnichiwa from hello-edge-node-e1zri in edge-node,4
262,82.934,Konnichiwa from hello-edge-node-e1zri in edge-node,4
263,74.799,Konnichiwa from hello-edge-node-e1zri in edge-node,4
264,80.363,Konnichiwa from hello-edge-node-e1zri in edge-node,4
265,78.82000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
266,70.79199999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
267,71.52699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
268,80.759,Konnichiwa from hello-edge-node-e1zri in edge-node,4
269,66.763,Konnichiwa from hello-edge-node-e1zri in edge-node,4
270,76.293,Konnichiwa from hello-edge-node-e1zri in edge-node,4
271,72.534,Konnichiwa from hello-edge-node-e1zri in edge-node,4
272,70.447,Konnichiwa from hello-edge-node-e1zri in edge-node,4
273,84.178,Konnichiwa from hello-edge-node-e1zri in edge-node,4
274,78.92,Konnichiwa from hello-edge-node-e1zri in edge-node,4
